#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
152.jpg,106157,{},4,0,"{'name': 'rect', 'x': 776, 'y': 705, 'width': 95, 'height': 148}",L_stick
152.jpg,106157,{},4,1,"{'name': 'rect', 'x': 892, 'y': 1058, 'width': 90, 'height': 83}",nail
152.jpg,106157,{},4,2,"{'name': 'rect', 'x': 1171, 'y': 887, 'width': 114, 'height': 125}",clip_B
152.jpg,106157,{},4,3,"{'name': 'rect', 'x': 1207, 'y': 1204, 'width': 72, 'height': 55}",clip_Y
153.jpg,158660,{},4,0,"{'name': 'rect', 'x': 987, 'y': 124, 'width': 34, 'height': 61}",clip_Y
153.jpg,158660,{},4,1,"{'name': 'rect', 'x': 1123, 'y': 499, 'width': 76, 'height': 136}",L_stick
153.jpg,158660,{},4,2,"{'name': 'rect', 'x': 1176, 'y': 417, 'width': 59, 'height': 76}",nail
153.jpg,158660,{},4,3,"{'name': 'rect', 'x': 1154, 'y': 797, 'width': 69, 'height': 71}",clip_B
154.jpg,98035,{},4,0,"{'name': 'rect', 'x': 781, 'y': 697, 'width': 87, 'height': 149}",L_stick
154.jpg,98035,{},4,1,"{'name': 'rect', 'x': 898, 'y': 1054, 'width': 84, 'height': 85}",nail
154.jpg,98035,{},4,2,"{'name': 'rect', 'x': 1224, 'y': 1098, 'width': 92, 'height': 114}",clip_B
154.jpg,98035,{},4,3,"{'name': 'rect', 'x': 1211, 'y': 1200, 'width': 74, 'height': 65}",clip_Y
155.jpg,170219,{},4,0,"{'name': 'rect', 'x': 987, 'y': 127, 'width': 32, 'height': 52}",clip_Y
155.jpg,170219,{},4,1,"{'name': 'rect', 'x': 1125, 'y': 506, 'width': 70, 'height': 129}",L_stick
155.jpg,170219,{},4,2,"{'name': 'rect', 'x': 1171, 'y': 417, 'width': 66, 'height': 74}",nail
155.jpg,170219,{},4,3,"{'name': 'rect', 'x': 1158, 'y': 796, 'width': 63, 'height': 66}",clip_B
156.jpg,129410,{},3,0,"{'name': 'rect', 'x': 652, 'y': 432, 'width': 41, 'height': 133}",L_stick
156.jpg,129410,{},3,1,"{'name': 'rect', 'x': 850, 'y': 557, 'width': 45, 'height': 58}",clip_Y
156.jpg,129410,{},3,2,"{'name': 'rect', 'x': 943, 'y': 934, 'width': 65, 'height': 52}",nail
157.jpg,103466,{},4,0,"{'name': 'rect', 'x': 785, 'y': 703, 'width': 72, 'height': 134}",L_stick
157.jpg,103466,{},4,1,"{'name': 'rect', 'x': 899, 'y': 1052, 'width': 83, 'height': 83}",nail
157.jpg,103466,{},4,2,"{'name': 'rect', 'x': 1204, 'y': 1207, 'width': 55, 'height': 67}",clip_Y
157.jpg,103466,{},4,3,"{'name': 'rect', 'x': 1204, 'y': 1176, 'width': 106, 'height': 76}",clip_B
158.jpg,135925,{},4,0,"{'name': 'rect', 'x': 990, 'y': 124, 'width': 29, 'height': 39}",clip_Y
158.jpg,135925,{},4,1,"{'name': 'rect', 'x': 1183, 'y': 417, 'width': 48, 'height': 77}",nail
158.jpg,135925,{},4,2,"{'name': 'rect', 'x': 1128, 'y': 505, 'width': 67, 'height': 122}",L_stick
158.jpg,135925,{},4,3,"{'name': 'rect', 'x': 1156, 'y': 794, 'width': 58, 'height': 47}",clip_B
159.jpg,106715,{},2,0,"{'name': 'rect', 'x': 788, 'y': 711, 'width': 72, 'height': 130}",L_stick
159.jpg,106715,{},2,1,"{'name': 'rect', 'x': 902, 'y': 1057, 'width': 77, 'height': 77}",nail
160.jpg,137322,{},3,0,"{'name': 'rect', 'x': 1183, 'y': 419, 'width': 46, 'height': 77}",nail
160.jpg,137322,{},3,1,"{'name': 'rect', 'x': 1130, 'y': 504, 'width': 65, 'height': 125}",L_stick
160.jpg,137322,{},3,2,"{'name': 'rect', 'x': 1156, 'y': 804, 'width': 58, 'height': 41}",clip_B
161.jpg,101778,{},2,0,"{'name': 'rect', 'x': 783, 'y': 711, 'width': 79, 'height': 132}",L_stick
161.jpg,101778,{},2,1,"{'name': 'rect', 'x': 906, 'y': 1059, 'width': 68, 'height': 74}",nail
162.jpg,133278,{},2,0,"{'name': 'rect', 'x': 1180, 'y': 411, 'width': 53, 'height': 82}",nail
162.jpg,133278,{},2,1,"{'name': 'rect', 'x': 1128, 'y': 502, 'width': 65, 'height': 103}",L_stick
163.jpg,100409,{},2,0,"{'name': 'rect', 'x': 790, 'y': 706, 'width': 68, 'height': 128}",L_stick
163.jpg,100409,{},2,1,"{'name': 'rect', 'x': 897, 'y': 1056, 'width': 84, 'height': 80}",nail
164.jpg,144200,{},2,0,"{'name': 'rect', 'x': 1183, 'y': 416, 'width': 48, 'height': 75}",nail
164.jpg,144200,{},2,1,"{'name': 'rect', 'x': 1132, 'y': 502, 'width': 59, 'height': 115}",L_stick
165.jpg,100904,{},2,0,"{'name': 'rect', 'x': 781, 'y': 709, 'width': 81, 'height': 132}",L_stick
165.jpg,100904,{},2,1,"{'name': 'rect', 'x': 895, 'y': 1054, 'width': 86, 'height': 82}",nail
166.jpg,93413,{},1,0,"{'name': 'rect', 'x': 1183, 'y': 416, 'width': 48, 'height': 77}",nail
167.jpg,143898,{},3,0,"{'name': 'rect', 'x': 932, 'y': 731, 'width': 61, 'height': 67}",clip_B
167.jpg,143898,{},3,1,"{'name': 'rect', 'x': 1076, 'y': 1001, 'width': 64, 'height': 70}",nail
167.jpg,143898,{},3,2,"{'name': 'rect', 'x': 1311, 'y': 944, 'width': 37, 'height': 39}",clip_Y
168.jpg,92743,{},1,0,"{'name': 'rect', 'x': 788, 'y': 711, 'width': 69, 'height': 128}",L_stick
169.jpg,64882,{},2,0,"{'name': 'rect', 'x': 909, 'y': 166, 'width': 56, 'height': 66}",L_stick
169.jpg,64882,{},2,1,"{'name': 'rect', 'x': 1057, 'y': 354, 'width': 29, 'height': 23}",clip_Y
170.jpg,73549,{},3,0,"{'name': 'rect', 'x': 1145, 'y': 223, 'width': 38, 'height': 25}",foreign
170.jpg,73549,{},3,1,"{'name': 'rect', 'x': 913, 'y': 164, 'width': 49, 'height': 65}",L_stick
170.jpg,73549,{},3,2,"{'name': 'rect', 'x': 1054, 'y': 354, 'width': 36, 'height': 23}",clip_Y
171.jpg,64458,{},4,0,"{'name': 'rect', 'x': 1339, 'y': 402, 'width': 28, 'height': 32}",clip_B
171.jpg,64458,{},4,1,"{'name': 'rect', 'x': 1273, 'y': 526, 'width': 53, 'height': 62}",L_stick
171.jpg,64458,{},4,2,"{'name': 'rect', 'x': 1509, 'y': 564, 'width': 38, 'height': 29}",foreign
171.jpg,64458,{},4,3,"{'name': 'rect', 'x': 1427, 'y': 702, 'width': 30, 'height': 25}",foreign
172.jpg,52228,{},4,0,"{'name': 'rect', 'x': 1384, 'y': 204, 'width': 51, 'height': 56}",clip_B
172.jpg,52228,{},4,1,"{'name': 'rect', 'x': 1287, 'y': 395, 'width': 84, 'height': 98}",L_stick
172.jpg,52228,{},4,2,"{'name': 'rect', 'x': 1647, 'y': 459, 'width': 50, 'height': 35}",nail
172.jpg,52228,{},4,3,"{'name': 'rect', 'x': 1522, 'y': 666, 'width': 45, 'height': 35}",clip_Y
173.jpg,88220,{},3,0,"{'name': 'rect', 'x': 1316, 'y': 141, 'width': 129, 'height': 150}",L_stick
173.jpg,88220,{},3,1,"{'name': 'rect', 'x': 1929, 'y': 250, 'width': 75, 'height': 53}",nail
173.jpg,88220,{},3,2,"{'name': 'rect', 'x': 1711, 'y': 599, 'width': 67, 'height': 52}",clip_Y
174.jpg,56244,{},4,0,"{'name': 'rect', 'x': 1480, 'y': 190, 'width': 79, 'height': 85}",clip_B
174.jpg,56244,{},4,1,"{'name': 'rect', 'x': 1321, 'y': 504, 'width': 124, 'height': 149}",L_stick
174.jpg,56244,{},4,2,"{'name': 'rect', 'x': 1932, 'y': 607, 'width': 79, 'height': 62}",nail
174.jpg,56244,{},4,3,"{'name': 'rect', 'x': 1716, 'y': 954, 'width': 60, 'height': 54}",clip_Y
175.jpg,100769,{},4,0,"{'name': 'rect', 'x': 1477, 'y': 281, 'width': 83, 'height': 86}",clip_B
175.jpg,100769,{},4,1,"{'name': 'rect', 'x': 1318, 'y': 609, 'width': 129, 'height': 151}",L_stick
175.jpg,100769,{},4,2,"{'name': 'rect', 'x': 1932, 'y': 709, 'width': 75, 'height': 63}",nail
175.jpg,100769,{},4,3,"{'name': 'rect', 'x': 1715, 'y': 1066, 'width': 59, 'height': 58}",clip_Y
176.jpg,102492,{},4,0,"{'name': 'rect', 'x': 1320, 'y': 611, 'width': 121, 'height': 151}",L_stick
176.jpg,102492,{},4,1,"{'name': 'rect', 'x': 1929, 'y': 712, 'width': 80, 'height': 58}",nail
176.jpg,102492,{},4,2,"{'name': 'rect', 'x': 1711, 'y': 1068, 'width': 67, 'height': 54}",clip_Y
176.jpg,102492,{},4,3,"{'name': 'rect', 'x': 1485, 'y': 281, 'width': 72, 'height': 84}",clip_B
177.jpg,131763,{},1,0,"{'name': 'rect', 'x': 229, 'y': 1159, 'width': 38, 'height': 60}",nail
178.jpg,74540,{},3,0,"{'name': 'rect', 'x': 844, 'y': 1195, 'width': 83, 'height': 77}",clip_B
178.jpg,74540,{},3,1,"{'name': 'rect', 'x': 2036, 'y': 1147, 'width': 42, 'height': 101}",nail
178.jpg,74540,{},3,2,"{'name': 'rect', 'x': 1470, 'y': 1401, 'width': 140, 'height': 37}",foreign
179.jpg,122163,{},4,0,"{'name': 'rect', 'x': 1478, 'y': 290, 'width': 72, 'height': 75}",clip_B
179.jpg,122163,{},4,1,"{'name': 'rect', 'x': 1320, 'y': 611, 'width': 123, 'height': 147}",L_stick
179.jpg,122163,{},4,2,"{'name': 'rect', 'x': 1936, 'y': 716, 'width': 73, 'height': 54}",nail
179.jpg,122163,{},4,3,"{'name': 'rect', 'x': 1711, 'y': 1070, 'width': 70, 'height': 51}",clip_Y
180.jpg,136070,{},2,0,"{'name': 'rect', 'x': 248, 'y': 990, 'width': 60, 'height': 82}",L_stick
180.jpg,136070,{},2,1,"{'name': 'rect', 'x': 229, 'y': 1154, 'width': 43, 'height': 65}",nail
181.jpg,115204,{},3,0,"{'name': 'rect', 'x': 1480, 'y': 297, 'width': 70, 'height': 66}",clip_B
181.jpg,115204,{},3,1,"{'name': 'rect', 'x': 1318, 'y': 607, 'width': 122, 'height': 153}",L_stick
181.jpg,115204,{},3,2,"{'name': 'rect', 'x': 1929, 'y': 711, 'width': 82, 'height': 65}",nail
182.jpg,136241,{},2,0,"{'name': 'rect', 'x': 248, 'y': 999, 'width': 51, 'height': 73}",L_stick
182.jpg,136241,{},2,1,"{'name': 'rect', 'x': 233, 'y': 1156, 'width': 37, 'height': 59}",nail
183.jpg,122677,{},3,0,"{'name': 'rect', 'x': 1480, 'y': 286, 'width': 77, 'height': 76}",clip_B
183.jpg,122677,{},3,1,"{'name': 'rect', 'x': 1318, 'y': 609, 'width': 125, 'height': 142}",L_stick
183.jpg,122677,{},3,2,"{'name': 'rect', 'x': 1932, 'y': 712, 'width': 72, 'height': 60}",nail
184.jpg,136687,{},3,0,"{'name': 'rect', 'x': 395, 'y': 976, 'width': 73, 'height': 70}",clip_B
184.jpg,136687,{},3,1,"{'name': 'rect', 'x': 247, 'y': 995, 'width': 52, 'height': 72}",L_stick
184.jpg,136687,{},3,2,"{'name': 'rect', 'x': 231, 'y': 1159, 'width': 39, 'height': 55}",nail
185.jpg,123909,{},3,0,"{'name': 'rect', 'x': 1475, 'y': 292, 'width': 80, 'height': 70}",clip_B
185.jpg,123909,{},3,1,"{'name': 'rect', 'x': 1318, 'y': 609, 'width': 122, 'height': 149}",L_stick
185.jpg,123909,{},3,2,"{'name': 'rect', 'x': 1934, 'y': 716, 'width': 75, 'height': 54}",nail
186.jpg,138643,{},3,0,"{'name': 'rect', 'x': 398, 'y': 978, 'width': 60, 'height': 72}",clip_B
186.jpg,138643,{},3,1,"{'name': 'rect', 'x': 240, 'y': 990, 'width': 59, 'height': 79}",L_stick
186.jpg,138643,{},3,2,"{'name': 'rect', 'x': 233, 'y': 1156, 'width': 37, 'height': 61}",nail
187.jpg,140530,{},4,0,"{'name': 'rect', 'x': 57, 'y': 568, 'width': 34, 'height': 38}",clip_Y
187.jpg,140530,{},4,1,"{'name': 'rect', 'x': 245, 'y': 994, 'width': 49, 'height': 78}",L_stick
187.jpg,140530,{},4,2,"{'name': 'rect', 'x': 233, 'y': 1154, 'width': 34, 'height': 60}",nail
187.jpg,140530,{},4,3,"{'name': 'rect', 'x': 395, 'y': 985, 'width': 67, 'height': 60}",clip_B
188.jpg,88529,{},4,0,"{'name': 'rect', 'x': 1934, 'y': 719, 'width': 68, 'height': 43}",nail
188.jpg,88529,{},4,1,"{'name': 'rect', 'x': 1271, 'y': 1132, 'width': 55, 'height': 39}",clip_Y
188.jpg,88529,{},4,2,"{'name': 'rect', 'x': 1482, 'y': 293, 'width': 77, 'height': 51}",clip_B
188.jpg,88529,{},4,3,"{'name': 'rect', 'x': 819, 'y': 773, 'width': 139, 'height': 82}",L_stick
189.jpg,120353,{},4,0,"{'name': 'rect', 'x': 656, 'y': 449, 'width': 33, 'height': 111}",L_stick
189.jpg,120353,{},4,1,"{'name': 'rect', 'x': 854, 'y': 566, 'width': 34, 'height': 40}",clip_Y
189.jpg,120353,{},4,2,"{'name': 'rect', 'x': 1118, 'y': 932, 'width': 59, 'height': 75}",clip_B
189.jpg,120353,{},4,3,"{'name': 'rect', 'x': 566, 'y': 721, 'width': 44, 'height': 58}",nail
190.jpg,140215,{},4,0,"{'name': 'rect', 'x': 57, 'y': 571, 'width': 37, 'height': 35}",clip_Y
190.jpg,140215,{},4,1,"{'name': 'rect', 'x': 247, 'y': 997, 'width': 52, 'height': 72}",L_stick
190.jpg,140215,{},4,2,"{'name': 'rect', 'x': 231, 'y': 1152, 'width': 37, 'height': 63}",nail
190.jpg,140215,{},4,3,"{'name': 'rect', 'x': 388, 'y': 971, 'width': 74, 'height': 79}",clip_B
191.jpg,115199,{},3,0,"{'name': 'rect', 'x': 1478, 'y': 295, 'width': 74, 'height': 77}",clip_B
191.jpg,115199,{},3,1,"{'name': 'rect', 'x': 531, 'y': 845, 'width': 148, 'height': 56}",L_stick
191.jpg,115199,{},3,2,"{'name': 'rect', 'x': 1270, 'y': 1126, 'width': 56, 'height': 43}",clip_Y
192.jpg,95947,{},4,0,"{'name': 'rect', 'x': 462, 'y': 597, 'width': 34, 'height': 41}",clip_Y
192.jpg,95947,{},4,1,"{'name': 'rect', 'x': 657, 'y': 1020, 'width': 55, 'height': 75}",L_stick
192.jpg,95947,{},4,2,"{'name': 'rect', 'x': 643, 'y': 1178, 'width': 45, 'height': 55}",nail
192.jpg,95947,{},4,3,"{'name': 'rect', 'x': 804, 'y': 987, 'width': 72, 'height': 75}",clip_B
193.jpg,122298,{},3,0,"{'name': 'rect', 'x': 523, 'y': 837, 'width': 165, 'height': 71}",L_stick
193.jpg,122298,{},3,1,"{'name': 'rect', 'x': 1264, 'y': 1128, 'width': 69, 'height': 34}",clip_Y
193.jpg,122298,{},3,2,"{'name': 'rect', 'x': 1572, 'y': 1192, 'width': 87, 'height': 68}",nail
194.jpg,126160,{},4,0,"{'name': 'rect', 'x': 461, 'y': 595, 'width': 35, 'height': 41}",clip_Y
194.jpg,126160,{},4,1,"{'name': 'rect', 'x': 649, 'y': 1178, 'width': 40, 'height': 56}",nail
194.jpg,126160,{},4,2,"{'name': 'rect', 'x': 659, 'y': 1023, 'width': 53, 'height': 70}",L_stick
194.jpg,126160,{},4,3,"{'name': 'rect', 'x': 811, 'y': 999, 'width': 68, 'height': 66}",clip_B
195.jpg,118650,{},3,0,"{'name': 'rect', 'x': 524, 'y': 840, 'width': 158, 'height': 72}",L_stick
195.jpg,118650,{},3,1,"{'name': 'rect', 'x': 1264, 'y': 1130, 'width': 65, 'height': 39}",clip_Y
195.jpg,118650,{},3,2,"{'name': 'rect', 'x': 1563, 'y': 1190, 'width': 92, 'height': 65}",nail
196.jpg,95762,{},4,0,"{'name': 'rect', 'x': 757, 'y': 607, 'width': 27, 'height': 41}",clip_Y
196.jpg,95762,{},4,1,"{'name': 'rect', 'x': 959, 'y': 1026, 'width': 53, 'height': 79}",L_stick
196.jpg,95762,{},4,2,"{'name': 'rect', 'x': 957, 'y': 1190, 'width': 34, 'height': 58}",nail
196.jpg,95762,{},4,3,"{'name': 'rect', 'x': 1109, 'y': 1004, 'width': 58, 'height': 75}",clip_B
197.jpg,110538,{},4,0,"{'name': 'rect', 'x': 524, 'y': 838, 'width': 153, 'height': 67}",L_stick
197.jpg,110538,{},4,1,"{'name': 'rect', 'x': 1075, 'y': 687, 'width': 97, 'height': 95}",clip_B
197.jpg,110538,{},4,2,"{'name': 'rect', 'x': 1270, 'y': 1132, 'width': 59, 'height': 40}",clip_Y
197.jpg,110538,{},4,3,"{'name': 'rect', 'x': 1563, 'y': 1195, 'width': 87, 'height': 60}",nail
198.jpg,125347,{},4,0,"{'name': 'rect', 'x': 752, 'y': 609, 'width': 27, 'height': 39}",clip_Y
198.jpg,125347,{},4,1,"{'name': 'rect', 'x': 963, 'y': 1030, 'width': 51, 'height': 72}",L_stick
198.jpg,125347,{},4,2,"{'name': 'rect', 'x': 951, 'y': 1183, 'width': 38, 'height': 63}",nail
198.jpg,125347,{},4,3,"{'name': 'rect', 'x': 1107, 'y': 1002, 'width': 69, 'height': 69}",clip_B
199.jpg,102274,{},4,0,"{'name': 'rect', 'x': 614, 'y': 607, 'width': 27, 'height': 32}",clip_Y
199.jpg,102274,{},4,1,"{'name': 'rect', 'x': 814, 'y': 1026, 'width': 50, 'height': 72}",L_stick
199.jpg,102274,{},4,2,"{'name': 'rect', 'x': 809, 'y': 1185, 'width': 32, 'height': 55}",nail
199.jpg,102274,{},4,3,"{'name': 'rect', 'x': 959, 'y': 1002, 'width': 68, 'height': 69}",clip_B
200.jpg,127194,{},3,0,"{'name': 'rect', 'x': 932, 'y': 723, 'width': 68, 'height': 77}",clip_B
200.jpg,127194,{},3,1,"{'name': 'rect', 'x': 1066, 'y': 992, 'width': 79, 'height': 77}",nail
200.jpg,127194,{},3,2,"{'name': 'rect', 'x': 1304, 'y': 938, 'width': 51, 'height': 43}",clip_Y
201.jpg,53962,{},4,0,"{'name': 'rect', 'x': 436, 'y': 844, 'width': 179, 'height': 83}",L_stick
201.jpg,53962,{},4,1,"{'name': 'rect', 'x': 1056, 'y': 676, 'width': 96, 'height': 98}",clip_B
201.jpg,53962,{},4,2,"{'name': 'rect', 'x': 1275, 'y': 1164, 'width': 68, 'height': 58}",clip_Y
201.jpg,53962,{},4,3,"{'name': 'rect', 'x': 1604, 'y': 1242, 'width': 105, 'height': 72}",nail
202.jpg,122029,{},2,0,"{'name': 'rect', 'x': 963, 'y': 1001, 'width': 64, 'height': 68}",clip_B
202.jpg,122029,{},2,1,"{'name': 'rect', 'x': 804, 'y': 1180, 'width': 41, 'height': 68}",nail
203.jpg,49084,{},4,0,"{'name': 'rect', 'x': 1057, 'y': 669, 'width': 89, 'height': 113}",clip_B
203.jpg,49084,{},4,1,"{'name': 'rect', 'x': 438, 'y': 845, 'width': 172, 'height': 79}",L_stick
203.jpg,49084,{},4,2,"{'name': 'rect', 'x': 1278, 'y': 1158, 'width': 62, 'height': 57}",clip_Y
203.jpg,49084,{},4,3,"{'name': 'rect', 'x': 1606, 'y': 1240, 'width': 98, 'height': 72}",nail
204.jpg,100728,{},1,0,"{'name': 'rect', 'x': 769, 'y': 1211, 'width': 41, 'height': 68}",nail
205.jpg,87009,{},4,0,"{'name': 'rect', 'x': 436, 'y': 488, 'width': 181, 'height': 82}",L_stick
205.jpg,87009,{},4,1,"{'name': 'rect', 'x': 1056, 'y': 312, 'width': 108, 'height': 115}",clip_B
205.jpg,87009,{},4,2,"{'name': 'rect', 'x': 1270, 'y': 818, 'width': 63, 'height': 46}",clip_Y
205.jpg,87009,{},4,3,"{'name': 'rect', 'x': 1597, 'y': 882, 'width': 107, 'height': 80}",nail
206.jpg,94483,{},1,0,"{'name': 'rect', 'x': 769, 'y': 1214, 'width': 32, 'height': 69}",nail
207.jpg,117469,{},4,0,"{'name': 'rect', 'x': 431, 'y': 483, 'width': 182, 'height': 82}",L_stick
207.jpg,117469,{},4,1,"{'name': 'rect', 'x': 1057, 'y': 321, 'width': 114, 'height': 110}",clip_B
207.jpg,117469,{},4,2,"{'name': 'rect', 'x': 1271, 'y': 809, 'width': 67, 'height': 51}",clip_Y
207.jpg,117469,{},4,3,"{'name': 'rect', 'x': 1599, 'y': 873, 'width': 105, 'height': 84}",nail
208.jpg,89509,{},4,0,"{'name': 'rect', 'x': 254, 'y': 412, 'width': 44, 'height': 55}",foreign
208.jpg,89509,{},4,1,"{'name': 'rect', 'x': 616, 'y': 568, 'width': 96, 'height': 76}",nail
208.jpg,89509,{},4,2,"{'name': 'rect', 'x': 659, 'y': 823, 'width': 91, 'height': 80}",clip_B
208.jpg,89509,{},4,3,"{'name': 'rect', 'x': 959, 'y': 1164, 'width': 124, 'height': 108}",L_stick
209.jpg,114831,{},4,0,"{'name': 'rect', 'x': 435, 'y': 485, 'width': 173, 'height': 80}",L_stick
209.jpg,114831,{},4,1,"{'name': 'rect', 'x': 1054, 'y': 312, 'width': 103, 'height': 112}",clip_B
209.jpg,114831,{},4,2,"{'name': 'rect', 'x': 1263, 'y': 811, 'width': 82, 'height': 46}",clip_Y
209.jpg,114831,{},4,3,"{'name': 'rect', 'x': 1594, 'y': 878, 'width': 110, 'height': 82}",nail
210.jpg,123488,{},3,0,"{'name': 'rect', 'x': 776, 'y': 619, 'width': 74, 'height': 58}",nail
210.jpg,123488,{},3,1,"{'name': 'rect', 'x': 804, 'y': 811, 'width': 77, 'height': 68}",clip_B
210.jpg,123488,{},3,2,"{'name': 'rect', 'x': 1030, 'y': 1059, 'width': 91, 'height': 91}",L_stick
211.jpg,56013,{},3,0,"{'name': 'rect', 'x': 883, 'y': 1147, 'width': 70, 'height': 62}",clip_B
211.jpg,56013,{},3,1,"{'name': 'rect', 'x': 1432, 'y': 1316, 'width': 141, 'height': 50}",L_stick
211.jpg,56013,{},3,2,"{'name': 'rect', 'x': 1932, 'y': 1107, 'width': 51, 'height': 84}",nail
212.jpg,118142,{},4,0,"{'name': 'rect', 'x': 431, 'y': 488, 'width': 181, 'height': 82}",L_stick
212.jpg,118142,{},4,1,"{'name': 'rect', 'x': 1056, 'y': 311, 'width': 99, 'height': 120}",clip_B
212.jpg,118142,{},4,2,"{'name': 'rect', 'x': 1268, 'y': 809, 'width': 72, 'height': 44}",clip_Y
212.jpg,118142,{},4,3,"{'name': 'rect', 'x': 1608, 'y': 882, 'width': 94, 'height': 73}",nail
213.jpg,94014,{},3,0,"{'name': 'rect', 'x': 656, 'y': 580, 'width': 89, 'height': 66}",nail
213.jpg,94014,{},3,1,"{'name': 'rect', 'x': 699, 'y': 825, 'width': 80, 'height': 68}",clip_B
213.jpg,94014,{},3,2,"{'name': 'rect', 'x': 978, 'y': 1140, 'width': 108, 'height': 108}",L_stick
214.jpg,116222,{},4,0,"{'name': 'rect', 'x': 436, 'y': 490, 'width': 174, 'height': 75}",L_stick
214.jpg,116222,{},4,1,"{'name': 'rect', 'x': 1052, 'y': 316, 'width': 101, 'height': 111}",clip_B
214.jpg,116222,{},4,2,"{'name': 'rect', 'x': 1270, 'y': 809, 'width': 66, 'height': 46}",clip_Y
214.jpg,116222,{},4,3,"{'name': 'rect', 'x': 1599, 'y': 878, 'width': 106, 'height': 77}",nail
215.jpg,105702,{},4,0,"{'name': 'rect', 'x': 340, 'y': 321, 'width': 54, 'height': 56}",clip_Y
215.jpg,105702,{},4,1,"{'name': 'rect', 'x': 657, 'y': 580, 'width': 96, 'height': 73}",nail
215.jpg,105702,{},4,2,"{'name': 'rect', 'x': 692, 'y': 813, 'width': 90, 'height': 83}",clip_B
215.jpg,105702,{},4,3,"{'name': 'rect', 'x': 973, 'y': 1137, 'width': 115, 'height': 113}",L_stick
216.jpg,104461,{},3,0,"{'name': 'rect', 'x': 431, 'y': 485, 'width': 175, 'height': 84}",L_stick
216.jpg,104461,{},3,1,"{'name': 'rect', 'x': 1052, 'y': 314, 'width': 107, 'height': 117}",clip_B
216.jpg,104461,{},3,2,"{'name': 'rect', 'x': 1270, 'y': 807, 'width': 63, 'height': 50}",clip_Y
217.jpg,89509,{},4,0,"{'name': 'rect', 'x': 252, 'y': 412, 'width': 44, 'height': 58}",clip_Y
217.jpg,89509,{},4,1,"{'name': 'rect', 'x': 619, 'y': 571, 'width': 88, 'height': 67}",nail
217.jpg,89509,{},4,2,"{'name': 'rect', 'x': 657, 'y': 825, 'width': 88, 'height': 68}",clip_B
217.jpg,89509,{},4,3,"{'name': 'rect', 'x': 961, 'y': 1166, 'width': 115, 'height': 112}",L_stick
218.jpg,103445,{},2,0,"{'name': 'rect', 'x': 436, 'y': 488, 'width': 177, 'height': 74}",L_stick
218.jpg,103445,{},2,1,"{'name': 'rect', 'x': 1059, 'y': 317, 'width': 96, 'height': 110}",clip_B
219.jpg,98366,{},4,0,"{'name': 'rect', 'x': 242, 'y': 411, 'width': 49, 'height': 59}",clip_Y
219.jpg,98366,{},4,1,"{'name': 'rect', 'x': 605, 'y': 568, 'width': 98, 'height': 75}",nail
219.jpg,98366,{},4,2,"{'name': 'rect', 'x': 647, 'y': 826, 'width': 98, 'height': 89}",clip_B
219.jpg,98366,{},4,3,"{'name': 'rect', 'x': 952, 'y': 1163, 'width': 119, 'height': 123}",L_stick
220.jpg,102219,{},2,0,"{'name': 'rect', 'x': 436, 'y': 485, 'width': 179, 'height': 78}",L_stick
220.jpg,102219,{},2,1,"{'name': 'rect', 'x': 1057, 'y': 323, 'width': 103, 'height': 108}",clip_B
221.jpg,81814,{},4,0,"{'name': 'rect', 'x': 504, 'y': 421, 'width': 51, 'height': 56}",clip_Y
221.jpg,81814,{},4,1,"{'name': 'rect', 'x': 871, 'y': 574, 'width': 93, 'height': 70}",nail
221.jpg,81814,{},4,2,"{'name': 'rect', 'x': 914, 'y': 835, 'width': 81, 'height': 79}",clip_B
221.jpg,81814,{},4,3,"{'name': 'rect', 'x': 1213, 'y': 1166, 'width': 118, 'height': 124}",L_stick
222.jpg,120814,{},2,0,"{'name': 'rect', 'x': 652, 'y': 445, 'width': 36, 'height': 125}",L_stick
222.jpg,120814,{},2,1,"{'name': 'rect', 'x': 564, 'y': 725, 'width': 53, 'height': 57}",nail
223.jpg,279306,{},3,0,"{'name': 'rect', 'x': 650, 'y': 442, 'width': 38, 'height': 125}",L_stick
223.jpg,279306,{},3,1,"{'name': 'rect', 'x': 852, 'y': 561, 'width': 37, 'height': 49}",clip_Y
223.jpg,279306,{},3,2,"{'name': 'rect', 'x': 945, 'y': 928, 'width': 76, 'height': 46}",nail
224.jpg,114069,{},4,0,"{'name': 'rect', 'x': 511, 'y': 416, 'width': 49, 'height': 66}",clip_Y
224.jpg,114069,{},4,1,"{'name': 'rect', 'x': 880, 'y': 574, 'width': 94, 'height': 76}",nail
224.jpg,114069,{},4,2,"{'name': 'rect', 'x': 923, 'y': 833, 'width': 91, 'height': 82}",clip_B
224.jpg,114069,{},4,3,"{'name': 'rect', 'x': 1232, 'y': 1171, 'width': 120, 'height': 112}",L_stick
225.jpg,118248,{},4,0,"{'name': 'rect', 'x': 509, 'y': 416, 'width': 49, 'height': 68}",clip_Y
225.jpg,118248,{},4,1,"{'name': 'rect', 'x': 880, 'y': 574, 'width': 94, 'height': 76}",nail
225.jpg,118248,{},4,2,"{'name': 'rect', 'x': 921, 'y': 825, 'width': 96, 'height': 94}",clip_B
225.jpg,118248,{},4,3,"{'name': 'rect', 'x': 1233, 'y': 1164, 'width': 117, 'height': 117}",L_stick
